"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"10900","Rock","Thrice","Black Honey","5OeY5LebIOzD9Zvat1Dikf",60,0.00267,0.442,239451,0.892,7.92e-06,"A",0.0758,-6.431,"Minor",0.086,151.914,"4/4",0.237
"10901","Rock","Yoke Lore","Fake You","2ZjdNFPXtVdIMJeDBJBHj8",57,0.195,0.585,223171,0.606,0.135,"F#",0.107,-8.885,"Major",0.059,163.939,"4/4",0.258
"10902","Rock","Bad Suns","We Move Like The Ocean","03gNt9LmzZOZcnjKFKrFMl",53,0.000924,0.589,189172,0.865,0.355,"C#",0.0663,-2.881,"Major",0.0347,118.027,"4/4",0.524
"10903","Rock","The Cranberries","Linger","0gEyKnHvgkrkBM6fbeHdwK",76,0.0783,0.439,274707,0.434,4.87e-05,"G",0.14,-14.918,"Major",0.0265,94.845,"4/4",0.204
"10904","Rock","Peter Bjorn and John","Gut Feeling","3cAeMlAUiqsdqNuauVk0Xy",61,0.115,0.609,182538,0.804,2.34e-06,"G",0.503,-4.137,"Major",0.042,131.986,"4/4",0.633
"10905","Rock","Metallica","Orion (Remastered)","4xyWJM4kscTROV2RESdwpd",53,0.0013,0.367,507227,0.672,0.899,"A",0.111,-10.014,"Major",0.0378,128.497,"4/4",0.382
"10906","Rock","Castlecomer","If I Could Be Like You","7nzYP2Eznmu83TFdB7wDE9",56,0.0591,0.689,166920,0.776,8.64e-06,"A",0.0629,-6.221,"Minor",0.04,129.977,"4/4",0.734
"10907","Rock","Imagine Dragons","Birds","6Tvzf3VEi16JMhAgOwdt2y",71,0.0146,0.649,219440,0.517,1.63e-06,"C#",0.145,-7.428,"Minor",0.0297,119.997,"4/4",0.35
"10908","Rock","Florida Georgia Line","Smooth","31x4wWBghN7f5PiEZUmcAW",62,0.214,0.471,170200,0.848,1.84e-05,"F#",0.658,-5.355,"Major",0.0538,161.049,"4/4",0.332
"10909","Rock","Maná","Si No Te Hubieras Ido","0fHhIm7n240IlhbrYGKZXH",61,0.00236,0.652,270947,0.787,0.000127,"D",0.117,-5.232,"Major",0.0246,99.984,"4/4",0.372
"10910","Rock","Chad Brownlee","Forever's Gotta Start Somewhere","73Jdi1pXMmpo5LcsSXiFLO",68,0.053,0.544,189093,0.759,5.87e-05,"C",0.0992,-4.506,"Major",0.0374,107.904,"4/4",0.386
"10911","Rock","Saliva","Click Click Boom","55SUneDPq3ZOrJi8sVG78G",64,0.00324,0.609,252933,0.937,0.000294,"F#",0.129,-2.912,"Major",0.0495,95.961,"4/4",0.493
"10912","Rock","The Band Perry","Stay In The Dark","7z07z8rXAWCfT9oMq3BbKk",53,0.258,0.71,194125,0.787,0,"C",0.143,-4.354,"Major",0.0331,95.048,"4/4",0.573
"10913","Rock","Granger Smith","You're In It","3K1FNPp9ADkE4ouWez9du2",68,0.0306,0.582,196427,0.885,0,"B",0.378,-5.45,"Major",0.0385,112.027,"4/4",0.593
"10914","Rock","Nahko and Medicine for the People","Black As Night","7i3XZnT9EZu1m4NUYMuAoG",50,0.0351,0.656,434927,0.599,0,"D",0.11,-6.639,"Major",0.0284,96.995,"4/4",0.474
"10915","Rock","Atlas Genius","If So","3gM7tsNjkOnuswaPgncLJY",53,0.000177,0.646,180053,0.698,3.36e-06,"G",0.323,-5.019,"Major",0.0345,125.022,"4/4",0.645
"10916","Rock","cleopatrick","youth","4x7F3UewxPL6tEz3kBFF6e",58,0.000524,0.483,243158,0.829,0.0211,"G",0.564,-3.974,"Minor",0.0419,94.947,"4/4",0.396
"10917","Rock","León Larregui","Locos","3GSMdtJphymHEsR8K9jT5Q",72,0.062,0.724,177600,0.652,0.000283,"A#",0.0922,-6.433,"Major",0.0341,112.021,"4/4",0.956
"10918","Rock","Eric Church","Over When It's Over","59FhRUTbBuT05t8w1dvWLI",54,0.0296,0.564,159720,0.531,0,"C",0.107,-5.88,"Major",0.0359,138.406,"4/4",0.842
"10919","Rock","Marilyn Manson","The Beautiful People","2aIB1CdRRG7YLBu9hNw9nR",70,0.00106,0.639,218827,0.837,0.558,"C#",0.0559,-10.011,"Major",0.0616,143.97,"4/4",0.911
"10920","Rock","Grizfolk","Endless Summer","24kirWnsEEyGgbl2NuhSVz",56,0.0562,0.498,212600,0.727,0,"E",0.609,-6.116,"Major",0.0308,79.994,"4/4",0.441
"10921","Rock","Van Halen","Dreams","2APxH5XbOLDTmW9X5yi6Hw",57,0.223,0.455,294000,0.758,2.51e-06,"C",0.0986,-11.361,"Major",0.0454,141.304,"4/4",0.54
"10922","Rock","The Kinks","A Well Respected Man","5e3isD5st7PGYzSJuoRSIV",56,0.297,0.53,161587,0.873,0,"E",0.0521,-5.105,"Minor",0.118,162.154,"4/4",0.583
"10923","Rock","American Authors","Stay Around","0DdyfIYw5xQqOtVfg9pf66",60,0.00137,0.645,221320,0.905,4.79e-05,"B",0.0699,-5.052,"Minor",0.117,129.956,"4/4",0.385
"10924","Rock","Jackyl","Down On Me","5OF0f6QSHHbqillaWVFWiu",48,0.0131,0.732,243333,0.858,0.000291,"C",0.306,-7.588,"Major",0.0426,121.46,"4/4",0.588
"10925","Rock","Tom Walker","Angels","17moZfj5Aj64AvQSZTQda5",60,0.301,0.583,208985,0.689,0,"A",0.0724,-6.056,"Minor",0.0779,160.949,"4/4",0.735
"10926","Rock","Creedence Clearwater Revival","Have You Ever Seen The Rain","5DnT9a5IM3eMjKgXTWVJvi",72,0.0936,0.743,160333,0.47,3.15e-05,"C",0.186,-13.154,"Major",0.029,116.122,"4/4",0.89
"10927","Rock","Muse","Get Up and Fight","7lvZfms8Bh8QnThBmFTD7a",61,0.0043,0.646,244720,0.846,1.4e-05,"E",0.105,-5.654,"Major",0.0356,135.014,"4/4",0.87
"10928","Rock","The 1975","This Must Be My Dream","6OPOa3qlKoDUzGpS8MrcLi",56,0.0204,0.598,252480,0.84,7.41e-05,"A",0.328,-4.617,"Major",0.0375,102.999,"4/4",0.672
"10929","Rock","7eventh Time Down","God Is on the Move","4YZkx9hCBOdaI71lzKEnOx",54,0.00964,0.58,176616,0.884,1.5e-06,"F#",0.116,-4.358,"Major",0.0381,105.927,"4/4",0.464
"10930","Rock","Red Sun Rising","Deathwish","2ERHBp97IceXjkAJSkdDfk",53,0.00614,0.498,287947,0.871,2.74e-06,"G#",0.342,-5.517,"Minor",0.0499,135.01,"4/4",0.663
"10931","Rock","Steely Dan","Midnite Cruiser","3Hp7HkYTFxzMrTJdPXQJI6",51,0.27,0.648,248173,0.637,4.22e-06,"C#",0.0469,-10.138,"Major",0.0296,99.188,"4/4",0.738
"10932","Rock","Death Cab for Cutie","Crooked Teeth","1crbFuCkGL4kXnAGd63RXq",54,0.000625,0.579,203733,0.662,3.89e-06,"A",0.117,-6.885,"Major",0.0245,102.951,"4/4",0.574
"10933","Rock","Mudvayne","Dig","7vrLphPq4yjaX7jiDdd2Nc",62,9.62e-05,0.623,162293,0.983,0.0617,"B",0.261,-3.548,"Minor",0.151,134.975,"4/4",0.271
"10934","Rock","Fall Out Boy","This Ain't A Scene, It's An Arms Race","1oagRT7LfpVlNJN6FSZDGp",69,0.000623,0.601,212040,0.888,0,"A",0.0475,-4.018,"Major",0.0396,100.033,"4/4",0.4
"10935","Rock","Led Zeppelin","Houses of the Holy","4es5wreov9D4Y4fXLGZkuB",52,0.112,0.629,242080,0.864,0.247,"A",0.648,-7.561,"Major",0.034,123.325,"4/4",0.958
"10936","Rock","Rainbow Kitten Surprise","Mission to Mars","1TDdYSYLIXMJ4EiKO6ZCYk",54,0.623,0.691,154213,0.482,0.00671,"G",0.208,-10.954,"Major",0.201,160.072,"4/4",0.433
"10937","Rock","The Neighbourhood","Livin' In a Dream (feat. Nipsey Hussle)","6wbbeA1FcbqXiJs7aIA8x7",57,0.259,0.584,195000,0.779,0.00606,"D#",0.28,-5.656,"Minor",0.0721,94.841,"4/4",0.518
"10938","Rock","Hillsong UNITED","Prince Of Peace - Live","3EVY5Vm5vjPpUjRQEcpsPE",54,0.494,0.259,491573,0.326,0.00109,"A",0.0903,-11.061,"Major",0.0295,72.968,"4/4",0.0831
"10939","Rock","Slightly Stoopid","Mona June (feat. Angela Hunte)","30j6VZSDihogO2dTvSmwUd",54,0.0543,0.49,218547,0.608,7.23e-05,"B",0.171,-7.705,"Major",0.0441,163.951,"4/4",0.512
"10940","Rock","Culture Club","Karma Chameleon - Remastered 2002","2wSAWEYUHkt92X4SBAPqZE",74,0.225,0.668,252773,0.73,0,"A#",0.188,-7.182,"Major",0.0366,92.049,"4/4",0.894
"10941","Rock","John Mayer","Love Is A Verb","03XjpGGdsIPouALXem2Cku",59,0.445,0.738,144400,0.284,0.00129,"A",0.119,-12,"Major",0.0425,65.977,"4/4",0.461
"10942","Rock","TV On The Radio","Wolf Like Me","03wKMRNYVvw6s9nm4I4jUS",60,0.00175,0.22,279293,0.8,0.00916,"G",0.492,-5.11,"Major",0.0504,176.047,"4/4",0.213
"10943","Rock","MISSIO","Rad Drugz","0u2A867SnSHy7JOmQtNA3x",57,0.0197,0.612,229648,0.886,2.73e-06,"G",0.0824,-5.078,"Major",0.0325,109.025,"4/4",0.579
"10944","Rock","Firehouse","When I Look Into Your Eyes","1yJWqYYDQge60nZKdLyiZU",58,0.00288,0.396,239867,0.612,4.71e-05,"F#",0.233,-8.039,"Major",0.0277,146.759,"4/4",0.241
"10945","Rock","Asia","Heat Of The Moment","2ZBalNGwjqdKJd29O76wBV",66,0.358,0.324,227627,0.84,0.000239,"C#",0.367,-7.31,"Major",0.0489,136.136,"4/4",0.576
"10946","Rock","Gavin DeGraw","She Sets The City On Fire","1LWEjUzrngRXdUBaf7GWYI",56,0.0139,0.617,218631,0.615,0,"E",0.0897,-6.518,"Major",0.0567,125.898,"4/4",0.564
"10947","Rock","The Verve","Lucky Man","2mxPSHEwjJWOQS7lGw6btF",67,0.273,0.394,293587,0.629,8.65e-05,"D",0.0902,-7.584,"Major",0.0292,75.991,"4/4",0.181
"10948","Rock","Lit","My Own Worst Enemy","33iv3wnGMrrDugd7GBso1z",73,0.00129,0.494,169027,0.946,0,"E",0.398,-2.757,"Major",0.0637,103.408,"4/4",0.741
"10949","Rock","Imagine Dragons","Next To Me","31VOknKjFrEX47bZXzqcoF",77,0.28,0.301,230289,0.672,3.1e-05,"D",0.0609,-4.497,"Major",0.0623,169.497,"3/4",0.384
"10950","Rock","Dr. Dog","Heart It Races - Dr Dog Version","2vupkXhwL4sNCRgNu72HCZ",64,0.443,0.705,233128,0.474,0.0553,"A#",0.338,-13.081,"Major",0.0391,98.612,"4/4",0.756
"10951","Rock","Owl City","When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version","5ZkAx8zjLiSs1nMmBwJoZS",62,0.0263,0.638,218093,0.831,0,"B",0.0491,-6.812,"Minor",0.081,127.975,"4/4",0.388
"10952","Rock","Neil Young","Cinnamon Girl","4gRfV6SEd0cTqeR9ksrbIs",52,0.0239,0.635,180360,0.831,0.00091,"G",0.106,-5.278,"Major",0.0296,104.349,"4/4",0.735
"10953","Rock","Cake","Comfort Eagle","2qQCU22yQXKjhytKUBxa59",55,0.09,0.736,220227,0.782,0,"B",0.211,-6.171,"Major",0.0528,120.987,"4/4",0.899
"10954","Rock","Slash","Sweet Child O' Mine - Acoustic","1Qq7Tq8zZHuelGv9LQE2Yy",47,0.406,0.566,396968,0.538,0.000497,"F#",0.979,-5.729,"Major",0.0346,121.154,"4/4",0.315
"10955","Rock","Jimi Hendrix","Crosstown Traffic","1ntxpzIUbSsizvuAy6lTYY",60,0.248,0.486,146573,0.963,2.39e-06,"C",0.158,-5.586,"Minor",0.129,113.133,"4/4",0.533
"10956","Rock","The Heavy","What Makes A Good Man?","3nGWzFBJ5tMzHWAgs16fK6",57,0.000259,0.456,226380,0.803,0.000368,"D",0.291,-4.265,"Major",0.0786,186.15,"4/4",0.333
"10957","Rock","Wild Party","OutRight","6TGapnqEUkkSBanKyn5qYy",68,0.00092,0.54,162453,0.825,0,"D",0.0488,-4.935,"Major",0.0563,148.059,"4/4",0.608
"10958","Rock","Shinedown","Enemies","1SDl9wY1MqbpJQW0yKEWxL",64,0.00159,0.507,188093,0.966,0,"C#",0.336,-2.635,"Major",0.046,136.035,"4/4",0.502
"10959","Rock","Them Crooked Vultures","No One Loves Me & Neither Do I","0Ws3haBpuaBIaRnWKrkNCg",49,0.0309,0.232,310387,0.895,2.86e-06,"A",0.129,-5.449,"Minor",0.101,175.744,"4/4",0.603
"10960","Rock","The Dandy Warhols","Bohemian Like You","0yEhNqCwEfy8LHUmnZoHpP",66,0.00315,0.584,211707,0.931,0.772,"A",0.133,-6.158,"Major",0.0344,131.275,"4/4",0.694
"10961","Rock","HUNNY","La Belle Femme","1gFQDifkCVjSE1Jn0R9ywP",52,0.00282,0.605,187880,0.859,0,"A",0.202,-3.859,"Major",0.0414,122.979,"4/4",0.389
"10962","Rock","Loving","The Not Real Lake","0y5AQnBxRnntXBDiXrQ5sE",57,0.604,0.498,186060,0.695,0.457,"G#",0.0596,-7.786,"Major",0.0744,84.76,"4/4",0.335
"10963","Rock","Simon & Garfunkel","The Only Living Boy in New York","5MbXzXGbqobR8xPVPs8OXA",64,0.13,0.411,238413,0.381,0.257,"B",0.132,-12.361,"Major",0.0286,76.963,"4/4",0.524
"10964","Rock","Cody Johnson","Ain't Nothin' to It","4QWaq7U3fufJjy1rCBm6ds",62,0.132,0.514,202360,0.618,0.00078,"A#",0.0921,-5.673,"Major",0.0268,139.977,"4/4",0.311
"10965","Rock","Dr. Dog","Where'd All the Time Go?","0UV5zxRMz6AO4ZwUOZNIKI",63,0.132,0.454,234800,0.82,0.000969,"D",0.115,-4.193,"Major",0.0567,166.303,"4/4",0.575
"10966","Rock","Bruce Springsteen","Atlantic City","1Vp8U39YNsDfd6yVuaUq12",54,0.311,0.475,236653,0.429,0,"E",0.376,-10.577,"Major",0.0367,108.034,"4/4",0.34
"10967","Rock","Vampire Weekend","M79","6L9qYgThsnIpK9CFKdZMnk",53,0.14,0.774,255760,0.603,0.00764,"G",0.296,-6.941,"Major",0.04,113.022,"4/4",0.94
"10968","Rock","Whitney","Dave’s Song","1an3JuxakCklsLRppBxFLp",58,0.351,0.589,181213,0.466,0.169,"C#",0.267,-7.75,"Major",0.0296,141.567,"4/4",0.357
"10969","Rock","Daughtry","Over You","7mXmxXLAnsvXKt4Q37KoMI",63,0.017,0.423,204853,0.922,0,"D#",0.102,-2.602,"Major",0.0411,156.063,"4/4",0.567
"10970","Rock","Badfinger","Dear Angie - Remastered 2010","54qG9hpUjLgkgTJQ9qvB1P",51,0.3,0.633,160907,0.417,3.06e-06,"C#",0.114,-9.11,"Minor",0.0265,81.976,"4/4",0.506
"10971","Rock","Foo Fighters","Rope","7v0mtl6oInUtHOmTk2b0gC",60,2.52e-05,0.511,259027,0.728,7.41e-05,"B",0.0725,-4.874,"Minor",0.037,138.179,"4/4",0.541
"10972","Rock","Foo Fighters","I'll Stick Around","4LGKzrdEeBwR9UHCGlDT0W",57,0.00254,0.306,232533,0.985,0.626,"C",0.13,-6.687,"Major",0.0822,133.963,"4/4",0.255
"10973","Rock","Twenty One Pilots","Heavydirtysoul","7i9763l5SSfOnqZ35VOcfy",74,0.00397,0.613,234813,0.873,0.00111,"G",0.367,-6.376,"Minor",0.0449,129.989,"4/4",0.392
"10974","Rock","The Grass Roots","Don't Pull Your Love Out On Me Baby","0b889dNiVBOUvnURFb9rcx",51,0.145,0.604,173933,0.68,0,"G",0.346,-8.642,"Major",0.0256,95.703,"4/4",0.823
"10975","Rock","Passafire","Growing Up","6dO6KgKTYafW5U1Nhz6DbV",51,0.152,0.658,223849,0.81,1.04e-05,"A#",0.0873,-6.152,"Major",0.051,108.052,"4/4",0.425
"10976","Rock","John Prine","Clay Pigeons","5UDoMj8EIEXrQ4N0UR0nos",60,0.892,0.585,267133,0.233,0.000611,"A#",0.114,-15.949,"Major",0.028,140.666,"4/4",0.481
"10977","Rock","Natalia Lafourcade","Soledad y el Mar (feat. Los Macorinos)","1Xtz05nIgJiEYdncfd1w8h",60,0.896,0.726,214547,0.177,2.14e-06,"C#",0.116,-14.824,"Minor",0.0353,92.934,"4/4",0.618
"10978","Rock","P.O.D.","Boom","5DooySfCD1xCJ49gQm9rx7",65,0.00318,0.559,190760,0.931,1.24e-05,"A",0.0624,-5.863,"Major",0.0721,90.911,"4/4",0.644
"10979","Rock","The Beatles","Maxwell's Silver Hammer - Remastered 2009","2S8xyNRJX1XQdo3qnTuovI",59,0.629,0.764,207920,0.426,0.000119,"D",0.132,-11.045,"Major",0.0405,131.12,"4/4",0.726
"10980","Rock","Accept","Balls to the Wall","2dbOYFfS7r7NAzquRvji9A",59,0.00392,0.544,342600,0.739,0.000143,"A",0.168,-7.383,"Major",0.0517,118.287,"4/4",0.328
"10981","Rock","Ryan Hurd","Diamonds or Twine","59fi7eaSe4DuCqfua35m2W",63,0.145,0.621,211085,0.568,1.65e-06,"D",0.108,-8.795,"Major",0.0311,148.047,"4/4",0.724
"10982","Rock","AC/DC","Big Gun","7zjzu90Q4mtNNaE9Ol9Zbv",60,0.00559,0.569,259413,0.901,0.26,"A",0.16,-5.197,"Major",0.0544,133.193,"4/4",0.839
"10983","Rock","The Marías","Drip","5H8BPBnmDDeocTGbwCmYWm",57,0.59,0.598,195755,0.386,0.235,"D",0.0991,-9.667,"Minor",0.0323,119.975,"4/4",0.621
"10984","Rock","DEVO","Uncontrollable Urge","1RG1Pz45nlYNHka7JioyOT",52,0.0551,0.571,191267,0.858,0.665,"D",0.0943,-7.066,"Major",0.0326,92.523,"3/4",0.716
"10985","Rock","The Zombies","She's Not There","3dzW0SoVNyJTWWJimX8stj",59,0.579,0.523,145293,0.803,0,"E",0.0948,-5.189,"Minor",0.045,132.316,"4/4",0.898
"10986","Rock","The Beatles","Get Back - Remastered 2009","4MLBqAEzNN89o2M9h92Z26",65,0.492,0.761,189387,0.592,0.00626,"D",0.61,-9.836,"Major",0.0586,123.095,"4/4",0.332
"10987","Rock","Pink Floyd","Brain Damage","05uGBKRCuePsf43Hfm0JwX",66,0.0726,0.322,226667,0.265,0.34,"D",0.366,-13.398,"Major",0.0302,133.577,"4/4",0.207
"10988","Rock","The Band CAMINO","What I Want","2xNN87XkxOtq6DSrKCjWJD",53,0.000289,0.44,221459,0.74,0.000543,"E",0.13,-6.422,"Major",0.0376,162.095,"3/4",0.337
"10989","Rock","The Fray","You Found Me","4IoYz8XqqdowINzfRrFnhi",75,0.0187,0.338,241853,0.803,0,"G#",0.136,-5.412,"Minor",0.0413,151.994,"4/4",0.4
"10990","Rock","Queen","It's A Hard Life - Remastered 2011","5PTvZMe9mIL0GrRvPBRu6S",57,0.439,0.436,246973,0.614,0,"D#",0.258,-6.095,"Major",0.0299,82.365,"4/4",0.278
"10991","Rock","Korn","Word Up!","1pHPpLVH2XEN0xYRoQs4wq",63,2.42e-05,0.577,172667,0.94,0.0715,"F#",0.347,-4.439,"Minor",0.0361,116.045,"4/4",0.818
"10992","Rock","LOCASH","Ring on Every Finger","0QWjl7fUTh1jc3d70IAODd",56,0.0241,0.586,211960,0.92,6.32e-06,"G",0.173,-3.749,"Major",0.064,100.023,"4/4",0.639
"10993","Rock","Parquet Courts","Almost Had to Start a Fight/In and Out of Patience","0QAEc5JBdaZMdxqU3xL64H",55,0.106,0.412,194693,0.938,1.58e-05,"C",0.857,-2.77,"Major",0.175,92.628,"4/4",0.821
"10994","Rock","Grouplove","Welcome To Your Life","4hAhyE1iL07EIUJnqw2bsV",58,0.00223,0.511,227800,0.617,0,"A#",0.201,-5.883,"Major",0.0313,90.951,"4/4",0.404
"10995","Rock","Collective Soul","Shine","1HZ3cUZUw5htSFmah1V8Ko",67,0.294,0.54,306040,0.423,0.0884,"F#",0.152,-8.799,"Major",0.0283,150.135,"4/4",0.353
"10996","Rock","Firefall","You Are The Woman","4iiLzvbh0bXMnomiB6DIuk",50,0.535,0.753,164440,0.469,0,"D",0.29,-11.64,"Major",0.0339,120.918,"4/4",0.838
"10997","Rock","The Young Rascals","Good Lovin' - Single Version","0XnhQGfqfi5CnZXcONJuI5",52,0.00206,0.252,150907,0.507,0.00057,"D",0.325,-13.337,"Major",0.0442,196.494,"4/4",0.816
"10998","Rock","Blackberry Smoke","One Horse Town","5Y36csDNfP9gRThyyveiBT",51,0.281,0.599,256147,0.734,0,"C",0.119,-4.615,"Major",0.0355,118.928,"4/4",0.243
"10999","Rock","Boston","Hitch a Ride","0870QNicMawQH2cnzBVZ3P",55,0.0011,0.382,251733,0.814,0.00401,"D#",0.101,-7.23,"Major",0.0406,116.454,"4/4",0.569
"11000","Rock","Collective Soul","Where The River Flows","2CWUT92RfJa7il0QwK9VAG",53,0.342,0.728,215867,0.731,0.000135,"G",0.104,-7.087,"Minor",0.0316,127.597,"4/4",0.964
"11001","Soundtrack","Hans Zimmer","I Am The Batman","6Ylyg80cfnc8AUxla42Tih",28,0.493,0.201,119333,0.0885,0.827,"C#",0.107,-23.201,"Minor",0.0323,93.101,"3/4",0.0387
"11002","Soundtrack","Nicholas Hooper","The Hall of Prophecies","3CgZjro0Vyz7WHLqVZMnVh",40,0.805,0.202,265560,0.22,0.94,"F",0.195,-23.858,"Major",0.09,105.661,"4/4",0.0386
"11003","Soundtrack","Thomas Newman","Shawshank Prison - Stoic Theme","5zMuzsE5kvd54FwraufeeK",49,0.102,0.079,112973,0.149,0.915,"G",0.111,-20.372,"Minor",0.0486,81.277,"1/4",0.111
"11004","Soundtrack","Deborah Lurie","Final Letter","0qhPjyHgGu71pWR5e9ruST",30,0.963,0.288,145840,0.0624,0.944,"C",0.0934,-23.25,"Major",0.0328,79.093,"4/4",0.0908
"11005","Soundtrack","Neil Davidge","117","3zbcw31skX7TJA18orjHnm",42,0.226,0.141,448374,0.609,0.791,"B",0.0972,-10.346,"Minor",0.0625,84.942,"3/4",0.106
"11006","Soundtrack","Trevor Morris","Sacrifice for the Crops","4sEiRlCEf6qhLijdFsLNCt",44,0.221,0.396,108773,0.495,0.765,"C#",0.392,-16.163,"Major",0.0324,150.062,"3/4",0.231
"11007","Soundtrack","Marvin Hamlisch","Solace - The Sting/Soundtrack Version (Orchestra Version)","37QQoN57tavTEF2HCM4fYj",26,0.942,0.388,215373,0.209,0.942,"F",0.146,-12.034,"Major",0.0426,182.834,"4/4",0.323
"11008","Soundtrack","Tyler Bates","Hotel Throw Down","6bDSuIggojqCITo0TrrgAf",25,0.00712,0.294,175120,0.781,0.812,"D",0.238,-9.386,"Major",0.0562,162.942,"4/4",0.0983
"11009","Soundtrack","Ramin Djawadi","The Winds of Winter","1z3eXnTRMDdMiXobU0mC9r",48,0.535,0.393,209808,0.621,0.946,"G#",0.153,-10.1,"Major",0.0504,113.586,"4/4",0.307
"11010","Soundtrack","Howard Shore","Durin's Folk - Extended Version","3EgEPLDOzxSrD9k2B6cUwa",25,0.883,0.074,184453,0.147,0.937,"D",0.102,-16.978,"Minor",0.0349,79.135,"3/4",0.0465
"11011","Soundtrack","Philip Glass","Glassworks: I. Opening","4gdwUYVnVv8u0t6XaYob4v",42,0.982,0.191,384893,0.112,0.904,"C",0.101,-25.688,"Minor",0.0394,139.198,"3/4",0.328
"11012","Soundtrack","Lorne Balfe","And the Warrior Whispers Back","6FQ4mVaP8RlwH9RQ0mpIVr",33,0.248,0.282,236640,0.646,0.916,"G#",0.0927,-14.551,"Major",0.0736,100.981,"4/4",0.0341
"11013","Soundtrack","Joby Talbot","Standing Wave","21gx0iIblIQwHyrAHPYPJV",32,0.993,0.326,815107,0.0569,0.914,"E",0.0717,-25.757,"Minor",0.0511,97.678,"4/4",0.0366
"11014","Soundtrack","Lalo Schifrin","On the Way to San Mateo","4OTMtnaqKJPJRSHfm7P54Z",0,0.278,0.566,151240,0.418,0.863,"C",0.0926,-17.342,"Minor",0.0356,129.456,"4/4",0.746
"11015","Soundtrack","Steven Price","Fireworks Falls","5rHgxQlIQMZCQn3QpDJUMh",2,0.732,0.283,180293,0.561,0.963,"E",0.175,-13.042,"Minor",0.0615,112.447,"4/4",0.164
"11016","Soundtrack","Klaus Badelt","Bootstrap's Bootstraps","2RxzlzFg51M3KqM1PwRKfv",39,0.0128,0.188,158587,0.605,0.172,"D",0.143,-8.012,"Minor",0.0488,67.691,"4/4",0.247
"11017","Soundtrack","Jeremy Soule","Through the Valleys","7rtxlP1iijQrZeUASrioeg",45,0.97,0.152,259370,0.0946,0.939,"E",0.0887,-24.326,"Minor",0.0382,136.333,"3/4",0.0382
"11018","Soundtrack","Ramin Djawadi","Before the Old Gods","2MlbZPkoXH8805llIARYOU",34,0.271,0.186,157707,0.178,0.627,"E",0.0803,-23.437,"Major",0.0428,76.203,"4/4",0.0354
"11019","Soundtrack","The City of Prague Philharmonic Orchestra","Arrival of the Birds / Exodus (From ""The Crimson Wing: Mystery of the Flamingos"")","6u9CGtHMcZfpSjeccbPvgA",33,0.918,0.261,443787,0.163,0.918,"B",0.0845,-16.104,"Major",0.0348,131.874,"3/4",0.0389
"11020","Soundtrack","Ryuichi Sakamoto","Hell Ensemble","7iKx0fKqBxPE5o29wxPxML",29,0.742,0.143,158345,0.105,0.889,"D",0.106,-25.588,"Major",0.063,139.351,"1/4",0.0314
"11021","Soundtrack","Steven Price","One Bullet Is All I Need","09LhuLpETRTmgykTHl2e4Y",23,0.286,0.0909,212367,0.31,0.982,"D",0.13,-12.189,"Minor",0.0366,175.004,"4/4",0.034
"11022","Soundtrack","Hans Zimmer","Journey","4gHBa9JSMuO4FsaI4Rg3vP",21,0.83,0.167,198333,0.184,0.953,"A",0.111,-18.772,"Minor",0.033,139.945,"5/4",0.0678
"11023","Soundtrack","Steven Price","All My Fault","5BfBLPcbEyvr4EjHfLfZiY",2,0.867,0.264,329920,0.144,0.759,"C#",0.0989,-16.397,"Major",0.0367,81.12,"4/4",0.0349
"11024","Soundtrack","Tyler Bates","Be Seeing You","4w3MPVERlSUB1H9aW3Z3Q4",23,0.278,0.201,217640,0.424,0.933,"D",0.111,-14.038,"Major",0.0496,175.39,"3/4",0.0385
"11025","Soundtrack","Ramin Djawadi","Online","3skdZCRLyDfz6ZDNSkSIaE",42,0.912,0.21,259200,0.0707,0.755,"E",0.112,-26.04,"Major",0.0389,76.901,"3/4",0.0275
"11026","Soundtrack","Max Richter","The Departure - Diary","2atmayrhlaarrWq8VzyYV2",34,0.995,0.42,112885,0.021,0.909,"G#",0.107,-34.308,"Major",0.0477,76.174,"4/4",0.0612
"11027","Soundtrack","Don Davis","Tokyo Ghoul Main Title","3RPdAff5ItBq97hmVZb8PZ",24,0.377,0.18,163547,0.427,0.886,"F",0.0836,-15.025,"Minor",0.0446,135.704,"4/4",0.0399
"11028","Soundtrack","Howard Shore","Farewell Dear Bilbo","6qbUU40ECmhtaIpvhopr9e",37,0.923,0.297,105880,0.01,0.565,"F",0.219,-23.858,"Major",0.0395,87.765,"4/4",0.234
"11029","Soundtrack","Trevor Morris","Ragnar Meets the Naked Woman","1bTN9VTnmJTVQEhpm9Jgm7",31,0.989,0.17,141760,0.0163,0.927,"A",0.119,-34.13,"Minor",0.033,73.144,"5/4",0.0369
"11030","Soundtrack","The City of Prague Philharmonic Orchestra","What Is A Youth?","3qOwib5L9GTZhtOlYq3JhE",25,0.968,0.203,165200,0.131,0.0207,"B",0.118,-14.435,"Minor",0.0346,80.191,"3/4",0.129
"11031","Soundtrack","Alan Silvestri","Back To The Future: Skateboard Chase - From ""Back To The Future""","3Y1NVWMIHdnMJEC6Epy0LY",30,0.846,0.241,109267,0.42,0.967,"D",0.295,-13.691,"Major",0.0416,146.803,"4/4",0.31
